cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2054,1038,158.69140625,117.67578125,32.71484375,41.50390625,77.1484375
2054,1038,161.1328125,143.5546875,33.69140625,75.1953125,94.7265625
2054,1038,-63.96484375,-10.7421875,38.57421875,27.34375,40.52734375
2054,1038,-105.46875,-208.49609375,38.57421875,-18.5546875,26.85546875
2054,1038,95.703125,-46.38671875,22.94921875,17.08984375,-12.6953125
2054,1038,203.125,309.5703125,18.06640625,83.49609375,35.15625
2054,1038,15.13671875,152.83203125,32.2265625,61.03515625,84.47265625
2053,1007,-123.046875,-62.01171875,43.9453125,-7.8125,33.203125
2053,1007,28.3203125,154.296875,43.45703125,-4.39453125,45.41015625
2053,1007,190.4296875,279.78515625,43.9453125,55.17578125,55.6640625
2053,1007,62.5,170.41015625,50.78125,57.6171875,81.54296875
2053,1007,-133.30078125,53.7109375,39.0625,-8.30078125,106.93359375
2053,1007,-30.76171875,-17.08984375,31.73828125,-19.04296875,51.26953125
2053,1007,197.265625,116.2109375,40.0390625,53.7109375,26.3671875
2053,1007,125.0,64.94140625,37.59765625,81.54296875,67.87109375
2053,1007,-119.62890625,-143.06640625,27.34375,9.765625,42.96875
2053,1007,-77.63671875,78.61328125,31.73828125,-24.90234375,34.66796875
2053,1007,139.16015625,262.6953125,28.3203125,23.4375,62.5
2053,1007,154.78515625,61.03515625,14.16015625,59.5703125,40.52734375
2052,970,-56.640625,-77.63671875,26.3671875,21.484375,6.8359375
2052,970,-98.6328125,95.703125,45.41015625,-21.484375,-11.71875
2052,970,90.33203125,157.71484375,41.50390625,10.7421875,2.44140625
2052,960,195.3125,160.64453125,37.59765625,60.05859375,1.953125
2052,960,30.76171875,126.46484375,52.24609375,44.43359375,0.9765625
2052,960,-112.3046875,-40.52734375,55.17578125,-8.7890625,-37.109375
2052,960,20.01953125,-43.45703125,31.73828125,-6.34765625,-33.203125
2052,960,196.2890625,-5.859375,17.08984375,59.5703125,22.4609375
