cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
1984,77,89.35546875,74.70703125,64.453125,80.078125,-97.65625
1984,77,8.30078125,62.98828125,61.5234375,26.85546875,-148.92578125
1984,77,4.8828125,73.73046875,59.08203125,-19.53125,-193.84765625
1984,77,63.4765625,69.82421875,59.5703125,18.06640625,-178.7109375
1984,77,83.984375,53.22265625,63.4765625,66.40625,-136.23046875
1978,77,21.484375,59.08203125,80.56640625,39.55078125,-148.92578125
1978,77,-27.83203125,76.66015625,66.89453125,-30.76171875,-189.453125
1978,77,39.55078125,69.82421875,40.0390625,-3.41796875,-167.96875
1978,77,96.19140625,60.05859375,41.50390625,62.98828125,-110.83984375
1967,77,45.41015625,64.453125,60.05859375,43.45703125,-125.48828125
1967,77,-20.01953125,72.265625,75.68359375,-24.90234375,-188.96484375
1967,77,15.13671875,62.5,72.265625,-17.08984375,-190.91796875
1967,77,68.359375,57.12890625,57.12890625,48.828125,-120.60546875
1964,77,48.33984375,69.3359375,68.84765625,63.96484375,-79.1015625
1964,77,-2.44140625,65.4296875,87.40234375,9.27734375,-158.203125
1964,77,9.27734375,56.15234375,70.3125,-15.625,-208.49609375
1964,77,75.1953125,51.7578125,58.59375,39.0625,-164.55078125
1964,77,58.59375,62.98828125,64.94140625,60.546875,-114.2578125
1964,77,-33.203125,74.21875,61.5234375,-16.6015625,-112.3046875
1964,77,-24.4140625,55.17578125,38.57421875,-48.33984375,-163.57421875
1964,77,48.33984375,53.22265625,41.50390625,7.32421875,-152.34375
1950,77,67.3828125,69.3359375,49.31640625,54.6875,-99.609375
1950,77,14.6484375,79.1015625,61.03515625,45.8984375,-111.81640625
1950,77,-10.25390625,63.4765625,92.7734375,-7.8125,-186.03515625
1950,77,48.828125,65.91796875,85.44921875,-0.9765625,-194.3359375
1946,77,95.21484375,79.1015625,75.68359375,66.40625,-86.9140625
1946,77,64.94140625,60.05859375,83.49609375,77.63671875,-81.54296875
1946,77,6.34765625,45.41015625,72.75390625,11.23046875,-184.08203125
1946,77,33.69140625,54.19921875,58.59375,-12.20703125,-202.63671875
1946,77,82.03125,82.03125,50.29296875,42.48046875,-110.83984375
1946,77,63.4765625,83.984375,59.08203125,79.58984375,-79.58984375
1946,77,9.27734375,56.640625,79.1015625,27.34375,-178.22265625
1946,77,11.23046875,50.78125,74.21875,-7.8125,-206.54296875
1930,77,68.359375,59.08203125,64.94140625,39.0625,-162.59765625
1930,77,82.51953125,58.59375,71.77734375,93.75,-120.1171875
1930,77,17.578125,61.5234375,71.2890625,55.17578125,-142.578125
1928,77,-2.9296875,63.4765625,60.05859375,-0.9765625,-186.5234375
1928,77,61.03515625,65.91796875,49.8046875,33.203125,-168.9453125
1928,77,97.16796875,61.03515625,64.94140625,93.26171875,-108.3984375
1928,77,43.45703125,41.50390625,80.56640625,83.984375,-114.2578125
1928,77,-13.18359375,41.9921875,68.359375,4.8828125,-205.56640625
1928,77,33.203125,57.6171875,65.91796875,4.39453125,-201.171875
1928,77,100.09765625,61.03515625,63.96484375,80.078125,-102.5390625
1928,77,55.17578125,63.96484375,69.82421875,84.47265625,-87.890625
1928,77,-28.80859375,71.77734375,81.0546875,6.8359375,-157.71484375
1911,77,0.48828125,73.2421875,71.2890625,-10.7421875,-170.41015625
1911,77,82.03125,60.546875,62.01171875,69.3359375,-121.09375
1911,77,75.1953125,57.12890625,64.94140625,84.47265625,-90.33203125
1911,77,-15.625,60.546875,68.359375,0.48828125,-151.3671875
1911,77,-19.53125,51.26953125,51.7578125,-28.80859375,-194.3359375
1911,77,75.1953125,40.0390625,47.36328125,41.9921875,-153.3203125
1911,77,83.984375,45.8984375,57.12890625,78.125,-125.9765625
1911,77,-17.08984375,62.5,53.22265625,6.34765625,-123.53515625
1911,77,-29.78515625,53.7109375,37.109375,-31.25,-159.1796875
1911,77,41.9921875,46.875,38.57421875,9.765625,-158.203125
1911,77,83.984375,53.22265625,64.453125,66.89453125,-105.46875
1911,77,47.36328125,55.6640625,85.9375,64.94140625,-91.30859375
1897,77,6.34765625,50.29296875,93.26171875,6.8359375,-143.5546875
1897,77,39.0625,46.875,80.56640625,2.9296875,-189.94140625
1897,77,88.8671875,58.10546875,75.1953125,54.19921875,-150.87890625
1897,77,57.6171875,61.5234375,76.66015625,71.2890625,-114.2578125
1897,77,-16.11328125,43.9453125,72.265625,1.46484375,-150.390625
1895,77,34.66796875,29.296875,67.87109375,-1.953125,-205.56640625
1895,77,95.21484375,44.43359375,53.7109375,59.5703125,-171.38671875
1895,77,51.7578125,69.82421875,43.45703125,60.05859375,-79.1015625
1895,77,0.0,58.10546875,60.05859375,29.296875,-124.0234375
1895,77,18.06640625,59.08203125,63.4765625,3.90625,-194.82421875
1895,77,75.1953125,76.66015625,43.45703125,33.69140625,-149.90234375
1895,77,85.44921875,68.84765625,45.8984375,82.51953125,-92.7734375
1887,77,29.296875,48.33984375,65.4296875,62.5,-108.88671875
1886,77,-0.48828125,25.87890625,70.80078125,6.34765625,-179.19921875
1886,77,55.6640625,36.1328125,69.3359375,20.5078125,-189.94140625
1886,77,94.23828125,66.89453125,73.2421875,85.44921875,-103.515625
1886,77,49.31640625,66.40625,88.8671875,82.51953125,-82.03125
1886,77,-0.48828125,53.7109375,93.75,15.13671875,-179.19921875
1886,77,32.2265625,52.734375,74.70703125,3.41796875,-203.61328125
1886,77,83.984375,59.08203125,52.24609375,59.08203125,-132.8125
1886,77,59.5703125,52.24609375,45.41015625,88.37890625,-97.16796875
1886,77,-14.6484375,41.015625,63.4765625,17.08984375,-152.34375
1886,77,-16.6015625,60.05859375,45.8984375,-31.25,-159.1796875
1886,77,60.546875,57.6171875,46.875,38.57421875,-110.3515625
1874,77,59.5703125,44.921875,67.87109375,78.61328125,-79.58984375
1874,77,-11.71875,44.43359375,70.80078125,31.25,-133.7890625
1874,77,-19.04296875,49.8046875,68.84765625,-17.08984375,-189.453125
1874,77,54.6875,53.7109375,57.12890625,24.90234375,-151.85546875
1874,77,89.35546875,47.36328125,63.4765625,76.66015625,-97.16796875
1874,77,30.2734375,30.76171875,91.796875,49.8046875,-125.48828125
1874,77,-10.7421875,29.296875,102.5390625,-2.9296875,-202.63671875
1874,77,41.015625,34.66796875,63.96484375,11.23046875,-187.5
1874,77,90.8203125,30.76171875,30.76171875,81.0546875,-113.76953125
1874,77,42.48046875,39.0625,39.55078125,69.82421875,-90.8203125
1874,77,-20.99609375,55.17578125,50.29296875,-9.765625,-155.2734375
1874,77,45.8984375,68.84765625,66.89453125,20.01953125,-196.77734375
1866,76,124.51171875,81.0546875,85.44921875,102.05078125,-141.11328125
1864,76,98.6328125,88.37890625,83.49609375,123.046875,-75.68359375
1864,76,45.8984375,87.40234375,104.4921875,72.75390625,-125.9765625
1864,76,68.84765625,87.40234375,119.140625,57.6171875,-166.50390625
1864,76,141.6015625,84.9609375,107.421875,111.81640625,-149.90234375
1864,76,145.5078125,81.0546875,120.60546875,152.83203125,-120.60546875
1864,76,67.87109375,96.19140625,139.6484375,106.4453125,-122.55859375
1864,76,69.82421875,98.14453125,140.625,67.3828125,-186.03515625
1864,76,138.18359375,85.9375,130.37109375,105.46875,-168.9453125
1864,76,154.78515625,103.515625,115.234375,147.94921875,-103.02734375
1864,76,99.12109375,121.58203125,127.44140625,137.6953125,-84.47265625
1864,76,71.77734375,107.421875,150.390625,81.54296875,-152.83203125
1856,76,122.55859375,96.6796875,135.7421875,76.171875,-194.3359375
1854,76,153.80859375,104.00390625,110.83984375,136.23046875,-111.328125
1854,76,125.48828125,107.91015625,134.765625,159.66796875,-85.44921875
1854,76,63.96484375,116.69921875,157.71484375,94.7265625,-189.453125
1854,76,83.49609375,122.55859375,131.8359375,68.84765625,-218.75
1854,76,151.85546875,116.69921875,102.5390625,127.44140625,-126.953125
1854,76,137.20703125,99.12109375,114.2578125,158.69140625,-90.8203125
1854,76,60.546875,82.51953125,117.1875,96.19140625,-156.25
1854,76,54.6875,78.125,112.3046875,44.921875,-197.265625
1854,76,119.140625,81.54296875,116.69921875,78.61328125,-155.76171875
1854,76,135.7421875,82.03125,107.91015625,132.8125,-79.1015625
1854,76,64.94140625,91.30859375,118.1640625,94.23828125,-103.02734375
1845,75,18.06640625,100.5859375,116.2109375,24.4140625,-179.6875
1845,75,70.3125,93.75,104.98046875,51.26953125,-154.78515625
1843,75,116.69921875,79.58984375,95.21484375,116.69921875,-116.2109375
1843,75,62.98828125,80.078125,83.49609375,96.19140625,-109.375
1843,75,4.8828125,74.21875,84.9609375,15.625,-171.38671875
1843,75,41.015625,66.40625,87.40234375,19.53125,-180.6640625
1843,75,109.86328125,64.453125,85.44921875,99.12109375,-121.58203125
1843,75,82.03125,63.4765625,91.796875,105.95703125,-112.79296875
1843,75,-7.8125,71.77734375,81.0546875,16.11328125,-161.62109375
1843,75,23.92578125,73.73046875,62.5,3.90625,-200.1953125
1843,75,104.98046875,70.3125,56.640625,76.66015625,-145.01953125
1843,75,93.75,62.01171875,64.453125,92.7734375,-96.19140625
1827,75,16.6015625,55.17578125,79.58984375,20.01953125,-141.11328125
1825,75,13.18359375,47.8515625,81.0546875,-13.18359375,-197.75390625
1825,75,68.84765625,40.0390625,63.96484375,31.25,-167.96875
1825,75,59.08203125,51.26953125,60.546875,66.89453125,-72.75390625
1825,75,3.90625,60.546875,69.82421875,39.0625,-91.796875
1825,75,-4.39453125,57.6171875,61.5234375,-7.32421875,-182.12890625
1825,75,49.31640625,41.9921875,48.33984375,12.6953125,-177.734375
1825,75,79.58984375,41.9921875,43.45703125,61.5234375,-108.88671875
1825,75,22.94921875,62.5,47.8515625,52.24609375,-64.94140625
1825,75,-16.11328125,56.640625,59.5703125,-8.30078125,-118.1640625
1825,75,40.52734375,53.7109375,51.26953125,4.39453125,-180.17578125
1825,75,91.30859375,50.78125,39.0625,77.1484375,-134.27734375
1820,75,62.98828125,31.73828125,48.828125,88.37890625,-99.12109375
1820,75,19.04296875,25.87890625,76.171875,33.203125,-124.0234375
1820,75,45.8984375,44.43359375,84.9609375,20.01953125,-176.26953125
1820,75,84.47265625,73.2421875,74.70703125,68.84765625,-141.6015625
1820,75,70.80078125,77.1484375,82.51953125,94.7265625,-82.51953125
1820,75,11.71875,60.546875,85.44921875,56.640625,-125.9765625
1820,75,3.41796875,61.5234375,74.21875,6.8359375,-190.91796875
1820,75,57.12890625,79.58984375,58.10546875,20.01953125,-163.0859375
1820,75,93.75,84.47265625,55.17578125,87.40234375,-79.1015625
1820,75,62.98828125,73.2421875,79.58984375,93.75,-103.515625
1820,75,31.73828125,66.89453125,83.0078125,36.62109375,-189.94140625
1820,75,61.03515625,75.1953125,72.75390625,22.94921875,-145.01953125
1804,74,109.86328125,68.359375,73.73046875,90.8203125,-73.2421875
1804,74,64.94140625,57.6171875,69.82421875,104.00390625,-90.8203125
1804,74,-17.08984375,48.33984375,67.3828125,17.578125,-152.83203125
1804,74,8.30078125,38.57421875,54.6875,-8.30078125,-165.0390625
1804,74,87.890625,36.62109375,36.62109375,52.734375,-104.98046875
1804,74,76.171875,36.1328125,43.45703125,84.47265625,-77.63671875
1804,74,-2.9296875,37.59765625,71.77734375,28.80859375,-160.64453125
1804,74,2.9296875,42.48046875,70.3125,-7.32421875,-197.265625
1804,74,73.2421875,54.19921875,60.546875,42.96875,-125.0
1804,74,97.16796875,40.0390625,59.5703125,94.23828125,-106.93359375
1804,74,19.53125,36.1328125,54.6875,36.1328125,-150.87890625
1804,74,-2.9296875,55.17578125,52.734375,-23.92578125,-209.47265625
1788,74,69.82421875,53.7109375,43.9453125,25.390625,-208.984375
1788,74,93.26171875,53.22265625,58.10546875,85.44921875,-122.55859375
1788,74,37.109375,63.4765625,56.15234375,64.94140625,-93.75
1788,74,-8.30078125,71.2890625,54.19921875,5.859375,-153.80859375
1784,74,50.78125,65.91796875,80.078125,25.390625,-168.9453125
1784,74,110.83984375,57.6171875,80.56640625,98.14453125,-123.53515625
1784,74,69.82421875,61.5234375,86.9140625,95.703125,-78.61328125
1784,74,10.7421875,61.03515625,98.6328125,27.83203125,-155.76171875
1784,74,49.31640625,60.05859375,90.8203125,32.2265625,-204.58984375
1784,74,102.05078125,48.33984375,69.3359375,79.1015625,-148.4375
1784,74,50.78125,46.38671875,52.24609375,77.63671875,-101.5625
1784,74,-22.4609375,48.828125,55.6640625,13.18359375,-141.6015625
1767,74,-8.30078125,51.7578125,51.7578125,-17.08984375,-188.4765625
1767,74,61.03515625,61.03515625,53.7109375,41.015625,-142.578125
1767,74,71.77734375,62.98828125,40.0390625,81.54296875,-73.2421875
1767,74,11.23046875,59.08203125,34.1796875,41.9921875,-106.4453125
1767,74,-8.30078125,51.26953125,58.10546875,-17.578125,-166.50390625
1767,74,50.78125,46.38671875,65.91796875,16.11328125,-165.0390625
1767,74,81.0546875,52.24609375,65.4296875,75.68359375,-116.69921875
1767,74,20.5078125,56.640625,57.6171875,53.7109375,-94.7265625
1767,74,-13.18359375,47.36328125,65.4296875,-3.90625,-163.0859375
1767,74,32.2265625,46.875,72.265625,-7.8125,-196.77734375
1767,74,81.0546875,65.4296875,53.7109375,60.05859375,-123.53515625
1767,74,68.359375,70.80078125,58.59375,85.9375,-100.09765625
1748,74,0.9765625,70.80078125,76.171875,21.97265625,-149.4140625
1748,74,7.8125,81.0546875,67.3828125,-16.11328125,-168.45703125
1748,74,82.51953125,76.66015625,62.01171875,37.109375,-117.67578125
1748,74,80.56640625,59.5703125,72.265625,80.56640625,-73.2421875
1748,74,8.30078125,49.31640625,86.42578125,23.4375,-145.5078125
1748,74,12.20703125,48.828125,80.078125,-16.6015625,-207.03125
1748,74,72.75390625,59.08203125,57.6171875,18.06640625,-150.390625
1748,74,96.6796875,56.15234375,59.08203125,70.3125,-92.28515625
1748,74,41.015625,44.921875,71.2890625,51.7578125,-150.390625
1748,74,-13.18359375,65.4296875,68.84765625,-25.87890625,-230.46875
1748,74,56.15234375,71.2890625,72.265625,10.7421875,-165.52734375
1748,74,110.3515625,47.8515625,75.1953125,84.47265625,-99.12109375
1730,73,48.828125,53.7109375,77.63671875,72.75390625,-113.76953125
1730,73,-14.6484375,76.171875,78.61328125,4.39453125,-145.01953125
1730,73,33.203125,77.63671875,78.61328125,6.8359375,-174.8046875
1730,73,96.19140625,69.3359375,68.359375,79.1015625,-136.71875
1730,73,77.1484375,72.75390625,79.58984375,103.515625,-83.984375
1730,73,16.6015625,63.96484375,95.703125,48.828125,-146.484375
1730,73,18.5546875,52.734375,74.21875,-0.9765625,-176.26953125
1730,73,94.7265625,46.38671875,67.87109375,51.26953125,-136.71875
1730,73,84.9609375,54.6875,55.6640625,83.49609375,-100.09765625
1730,73,4.39453125,72.265625,60.05859375,22.4609375,-125.9765625
1730,73,16.11328125,61.5234375,72.265625,-3.90625,-193.84765625
1730,73,85.9375,54.19921875,44.921875,42.96875,-167.48046875
1717,73,105.46875,63.96484375,53.7109375,91.796875,-109.375
1717,73,43.9453125,66.89453125,69.82421875,59.5703125,-95.703125
1717,73,2.9296875,51.26953125,60.05859375,-3.41796875,-166.9921875
1717,73,47.36328125,55.17578125,62.98828125,16.11328125,-153.3203125
1717,73,96.19140625,56.15234375,66.40625,78.125,-57.6171875
1717,73,60.546875,49.31640625,80.56640625,84.47265625,-67.87109375
1717,73,0.9765625,59.5703125,87.890625,14.6484375,-138.671875
1717,73,33.203125,58.10546875,64.453125,-11.23046875,-197.265625
1717,73,69.3359375,63.4765625,50.29296875,36.62109375,-152.34375
1717,73,57.6171875,68.359375,66.40625,80.078125,-84.47265625
1717,73,2.44140625,63.96484375,76.66015625,30.76171875,-154.78515625
1717,73,10.7421875,65.4296875,61.03515625,-20.01953125,-226.5625
1707,73,74.70703125,74.21875,42.48046875,30.76171875,-167.96875
1707,73,79.1015625,66.40625,52.734375,89.35546875,-89.84375
1707,73,25.87890625,64.453125,65.91796875,50.78125,-125.48828125
1707,73,7.32421875,72.75390625,61.03515625,-10.25390625,-188.96484375
1707,73,60.05859375,56.640625,64.94140625,21.97265625,-174.8046875
1707,73,88.37890625,48.33984375,71.77734375,85.9375,-104.98046875
1704,73,30.2734375,45.8984375,71.2890625,62.5,-121.58203125
1704,73,-22.4609375,44.921875,51.7578125,-16.11328125,-196.77734375
1704,73,19.04296875,62.01171875,39.55078125,-16.6015625,-181.640625
1704,73,87.890625,62.98828125,55.6640625,65.4296875,-105.46875
1704,73,57.6171875,61.03515625,71.77734375,81.0546875,-102.5390625
1704,73,-18.06640625,58.10546875,70.3125,4.8828125,-165.0390625
1688,73,10.7421875,53.22265625,53.7109375,-3.90625,-173.33984375
1688,73,92.7734375,58.10546875,42.48046875,64.94140625,-116.69921875
1688,73,71.2890625,60.05859375,39.55078125,80.078125,-93.75
1688,73,-15.625,45.41015625,61.5234375,13.671875,-145.99609375
1688,73,-0.9765625,42.96875,70.3125,-16.11328125,-198.2421875
1688,73,78.125,49.8046875,60.05859375,46.38671875,-149.4140625
1688,73,80.56640625,45.41015625,62.01171875,75.68359375,-108.3984375
1688,73,2.44140625,59.5703125,69.82421875,13.18359375,-132.8125
1688,73,-15.625,69.3359375,62.98828125,-29.296875,-158.69140625
1688,73,52.24609375,56.15234375,47.8515625,9.27734375,-144.04296875
1688,73,85.44921875,58.59375,43.9453125,66.89453125,-88.37890625
1688,73,26.85546875,71.2890625,55.17578125,42.96875,-87.40234375
1673,73,-20.99609375,62.5,57.12890625,-20.99609375,-152.34375
1673,73,20.99609375,55.17578125,46.38671875,-11.23046875,-154.78515625
1673,73,82.03125,54.6875,37.109375,53.7109375,-120.60546875
1673,73,55.17578125,51.26953125,47.36328125,64.453125,-124.0234375
1673,73,-10.7421875,51.26953125,65.91796875,-1.953125,-170.41015625
1673,73,20.5078125,60.05859375,69.3359375,-10.7421875,-195.80078125
1673,73,83.984375,65.4296875,65.91796875,44.921875,-151.85546875
1673,73,63.96484375,59.08203125,55.17578125,64.94140625,-103.02734375
1673,73,-5.37109375,56.15234375,43.9453125,6.34765625,-114.2578125
1673,73,6.8359375,37.109375,34.66796875,-19.04296875,-179.6875
1673,73,62.01171875,44.43359375,28.3203125,24.4140625,-150.87890625
1673,73,70.3125,58.59375,41.015625,61.5234375,-64.94140625
1661,72,23.4375,45.41015625,66.89453125,54.19921875,-99.12109375
1661,72,-9.765625,37.109375,65.4296875,-13.18359375,-169.921875
1661,72,31.73828125,41.50390625,44.43359375,-16.6015625,-170.8984375
1661,72,68.359375,59.08203125,41.015625,56.15234375,-106.4453125
1661,72,34.66796875,51.26953125,59.08203125,67.3828125,-108.88671875
1661,72,-18.06640625,35.64453125,60.546875,-1.953125,-169.43359375
1661,72,19.04296875,44.921875,47.8515625,-19.53125,-178.7109375
1661,72,77.63671875,56.15234375,37.59765625,36.62109375,-110.83984375
1661,72,58.10546875,36.1328125,59.08203125,74.21875,-76.66015625
1661,72,-9.27734375,26.3671875,80.56640625,9.27734375,-177.734375
1661,72,-13.671875,65.4296875,61.03515625,-43.45703125,-174.8046875
1661,72,67.87109375,76.171875,39.0625,20.99609375,-94.23828125
1647,72,74.21875,54.19921875,30.76171875,66.89453125,-89.35546875
1647,72,-8.30078125,53.7109375,34.66796875,6.34765625,-142.578125
1647,72,-11.71875,58.59375,43.45703125,-40.52734375,-180.6640625
1647,72,63.96484375,59.5703125,60.05859375,14.16015625,-134.27734375
1647,72,91.30859375,57.12890625,62.01171875,72.265625,-68.359375
1647,72,28.80859375,46.875,67.87109375,47.36328125,-102.05078125
1647,72,-17.578125,43.9453125,68.84765625,-17.08984375,-150.390625
1647,72,42.48046875,50.78125,69.82421875,10.7421875,-151.3671875
1647,72,107.421875,41.015625,54.6875,81.0546875,-140.13671875
1647,72,49.31640625,41.9921875,39.0625,51.26953125,-106.4453125
1647,72,-21.484375,57.6171875,47.8515625,-19.53125,-131.34765625
1647,72,27.34375,58.10546875,62.01171875,0.48828125,-142.578125
1631,72,93.26171875,56.15234375,72.265625,67.3828125,-101.07421875
1631,72,65.91796875,55.6640625,64.453125,66.40625,-76.66015625
1631,72,-8.7890625,45.8984375,67.87109375,-0.48828125,-111.328125
1631,72,12.20703125,45.8984375,66.89453125,-10.7421875,-144.53125
1631,72,86.9140625,60.546875,49.8046875,49.8046875,-140.625
1631,72,73.2421875,63.4765625,52.24609375,78.125,-99.609375
1631,72,2.9296875,58.10546875,60.546875,19.53125,-112.79296875
1631,72,12.20703125,57.6171875,56.640625,-9.765625,-202.1484375
1631,72,63.4765625,54.19921875,41.015625,27.83203125,-180.17578125
1631,72,58.59375,51.26953125,38.0859375,49.8046875,-75.1953125
1631,72,5.37109375,43.45703125,61.03515625,30.2734375,-90.33203125
1631,72,-39.55078125,45.41015625,64.94140625,-36.62109375,-157.71484375
1612,72,22.94921875,62.5,58.59375,-18.5546875,-162.59765625
1612,72,88.37890625,70.80078125,59.08203125,49.31640625,-97.65625
1612,72,51.7578125,65.91796875,61.5234375,55.17578125,-76.171875
1612,72,-15.625,59.5703125,62.5,-12.20703125,-143.5546875
1612,72,6.8359375,59.5703125,62.98828125,-35.64453125,-177.24609375
1612,72,74.70703125,59.08203125,42.48046875,35.15625,-128.90625
1612,72,53.7109375,57.6171875,36.1328125,59.08203125,-82.51953125
1612,72,-13.671875,51.26953125,57.6171875,9.765625,-124.0234375
1612,72,0.48828125,51.26953125,47.8515625,-38.57421875,-196.77734375
1612,72,58.59375,67.87109375,36.62109375,-16.6015625,-153.3203125
1612,72,68.84765625,61.5234375,56.640625,51.26953125,-80.078125
1612,72,13.18359375,54.6875,87.40234375,25.87890625,-103.02734375
